latitude;longitude
38.577483;-92.158233
39.6938;-91.353967
36.926717;-90.285283
39.469833;-91.67645
39.858667;-89.4582
39.87435;-90.924483
37.515333;-88.686167
36.9247;-90.278733
39.468333;-91.68045
39.875017;-90.927483
38.579083;-92.161617
38.687233;-88.283817
38.580733;-92.16445
39.703867;-91.3467
39.4594;-88.735233
39.884817;-90.9116
39.878567;-90.933767
38.5826;-92.16795
38.5618;-92.1702
37.522367;-88.668183
38.308233;-92.164233
38.578667;-92.1701
38.557333;-92.172
37.812317;-88.441767
38.5842;-92.171117
38.579883;-92.172067
39.49525;-91.664333
39.484233;-91.67755
38.578417;-92.172517
39.504883;-91.6544
39.708333;-91.354167
38.5983;-92.171933
38.7636;-92.14235
39.52165;-88.796633
39.72845;-89.114
38.314117;-92.17035
39.500483;-91.662617
38.586033;-92.175
39.6916;-89.04525
38.760667;-92.145067
39.70855;-91.358983
36.92055;-90.001983
39.67605;-89.015883
39.559617;-91.591133
38.7726;-92.143583
38.584767;-92.177833
38.58755;-92.178217
39.711667;-91.357333
38.5951;-92.177917
39.987717;-90.066267
37.5154;-88.6606
38.5284;-88.248383
38.539967;-92.183817
38.542467;-92.184367
38.5895;-92.18165
37.523317;-88.649117
38.81795;-92.137483
38.576517;-92.1845
39.967617;-89.837483
39.967233;-89.8318
38.7985;-92.1442
38.7689;-92.1522
39.500717;-91.676033
38.59115;-92.18465
37.100683;-89.261217
39.663633;-88.977867
38.59315;-92.188167
38.458333;-88.2374
39.724583;-89.079283
39.46155;-88.705217
38.572017;-92.191817
39.7205;-91.36295
39.975617;-89.84515
39.72035;-91.366433
39.97675;-89.8469
39.999983;-90.08005
39.05925;-88.382933
39.9788;-89.84715
38.56005;-92.19875
38.620317;-88.239033
39.724617;-91.3676
38.5137;-88.229417
39.382417;-88.611083
37.50255;-88.64695
37.858317;-92.0508
38.087417;-92.1504
39.727967;-91.373683
38.7716;-88.260517
39.060233;-88.372633
39.72925;-91.372083
40.0123;-90.075
37.856483;-92.0599
37.499517;-88.633333
39.478633;-88.69175
38.481917;-88.212217
39.50445;-88.718933
40.01885;-90.108417
40.019033;-90.108933
37.849333;-92.062533
38.5824;-92.21865
39.495883;-91.72785
38.744367;-88.23805
39.526183;-91.69455
39.528417;-91.6922
37.858183;-92.071133
39.552883;-91.663017
39.553333;-91.662833
39.53125;-91.691667
39.784267;-91.298733
38.578867;-92.224233
39.6651;-88.9214
39.737417;-91.390683
38.598283;-88.209783
39.739467;-91.38735
39.5304;-91.695383
38.856617;-92.168167
37.844517;-92.068233
39.78945;-91.292117
39.532983;-91.6944
39.537417;-91.68945
39.505283;-91.727917
39.7919;-91.2905
39.524183;-91.706467
37.003333;-91.017917
39.536767;-91.695167
39.4869;-88.679317
38.567967;-92.232383
37.825833;-92.064917
39.5323;-91.703783
39.535717;-91.700083
38.75535;-92.205433
39.534917;-91.702683
37.495833;-88.612
38.762517;-92.205983
37.826433;-92.069883
38.4898;-92.241467
37.822467;-92.06805
39.536667;-91.704083
39.7581;-89.05705
36.879333;-89.920333
37.825217;-92.073467
39.953767;-89.54985
39.529467;-91.71835
37.842983;-92.08395
39.949817;-89.531133
39.532633;-91.717033
39.446033;-91.812383
39.7874;-89.104017
36.875683;-89.930867
39.529033;-88.7081
40.042567;-90.148117
39.53605;-91.716633
39.956083;-89.541617
39.5313;-91.723733
39.95275;-89.527733
39.469383;-91.79305
39.5254;-91.731167
39.534983;-91.72115
38.568933;-88.183617
39.5338;-91.724633
38.499417;-92.2545
39.538467;-91.719783
39.999317;-89.714483
39.669;-91.546783
38.5683;-92.2527
39.5167;-91.748483
39.532383;-91.730367
38.980217;-88.283417
39.540767;-91.72275
39.536683;-91.728267
39.538733;-91.7261
39.324233;-91.940067
39.487783;-91.786133
36.865067;-89.931167
39.538567;-91.730317
39.541467;-91.72735
39.534917;-91.736817
39.532067;-91.74165
37.73545;-92.042817
39.539333;-91.735417
39.816283;-89.12605
39.5413;-91.7342
39.54435;-91.731
37.503217;-91.863217
39.548167;-91.7273
39.804717;-89.097183
39.537367;-91.74285
39.543883;-91.735983
39.540117;-91.741533
39.571133;-88.728133
39.548867;-91.731417
39.547883;-91.732883
39.5458;-91.73645
38.614317;-88.167183
39.543683;-91.740533
39.332433;-88.481783
37.493817;-91.864233
39.56865;-88.714667
39.703783;-88.9016
37.151467;-91.437567
37.51535;-88.540733
39.4792;-91.824733
37.824667;-92.115889
37.380383;-88.673733
38.572667;-92.284267
39.54475;-88.67375
37.3897;-88.658967
38.96485;-88.23955
39.582533;-88.711133
37.739233;-92.078383
38.808333;-92.251033
38.812083;-92.251
38.82305;-92.249867
37.6478;-92.020167
39.540333;-88.652617
39.682367;-88.834767
39.751717;-88.942317
39.667083;-88.810783
39.056683;-88.269233
39.602717;-88.722367
39.830967;-89.085033
39.797533;-89.019067
37.822883;-92.139167
38.59055;-92.30445
38.602933;-92.30445
37.825383;-92.14535
39.84515;-89.1005
38.880933;-88.186717
39.795867;-89.000667
38.602317;-92.307533
37.823933;-92.14755
36.8893;-89.568567
39.786267;-88.981
37.821383;-92.14745
38.874017;-92.253683
39.177867;-92.111683
39.033733;-88.242217
39.835067;-89.06635
38.875267;-88.178583
37.82605;-92.15425
39.8419;-89.075667
37.824517;-92.155433
38.877183;-92.256267
36.88425;-89.5657
39.643283;-88.748933
39.646467;-88.748933
36.811483;-89.952117
39.53995;-88.6157
39.760117;-91.518617
39.7829;-88.952833
39.0932;-88.2604
36.818967;-89.868683
39.823983;-89.025183
39.826167;-89.0289
39.031067;-88.227517
39.0111;-88.217917
36.796767;-90.33365
39.7865;-88.953383
39.82145;-89.016383
39.624233;-88.7105
36.802317;-90.4304
39.025833;-88.22295
39.620117;-88.7035
39.826583;-89.020833
38.830483;-92.28495
39.629283;-88.711617
38.847533;-92.280533
39.8231;-89.011883
39.816667;-89
37.827383;-92.173183
38.8424;-92.282633
39.827317;-89.016617
39.630117;-88.708767
39.82645;-89.013917
39.78595;-88.939583
36.789917;-90.108117
37.071083;-89.04125
39.629567;-88.7051
38.295417;-88.1006
37.609917;-88.3896
39.835167;-89.013467
38.73425;-88.110367
39.834983;-89.009917
38.829833;-92.300433
39.827467;-88.991833
37.16335;-88.86435
37.6045;-88.384517
38.992067;-88.186717
39.621367;-88.675633
39.880167;-89.091617
39.838317;-89.0076
37.834267;-92.196583
39.814083;-88.96125
39.458867;-88.495483
38.6646;-88.091367
39.838567;-89.0053
39.83635;-88.99925
39.808667;-88.948583
38.712183;-92.334967
39.822917;-88.97425
40.024683;-89.468133
38.9781;-92.25725
38.770367;-88.10905
40.07715;-89.685867
39.777167;-88.891667
36.779;-90.40625
38.986033;-88.1775
38.737567;-88.099883
39.8337;-88.989167
38.834317;-92.309433
37.8342;-92.2028
37.8291;-92.20055
39.5571;-88.589117
38.988783;-88.175983
39.105733;-88.231117
38.664683;-88.08485
38.7649;-88.103433
36.8012;-90.6248
39.843717;-89.001917
38.71265;-88.091667
37.830917;-92.203933
37.825433;-92.20165
39.7706;-88.87265
38.733933;-88.095067
39.845283;-89.002717
39.062983;-88.2065
39.831483;-88.976417
38.735767;-88.094267
39.8445;-89.0001
37.8269;-92.203967
39.822167;-88.958233
36.773067;-90.40435
38.687817;-88.083333
39.824083;-88.958867
39.844033;-88.995267
39.066983;-88.20565
37.606633;-88.36415
39.556083;-88.578883
39.823533;-88.9556
38.738267;-88.090917
38.735867;-88.090283
39.844083;-88.991717
39.8449;-88.992733
38.99015;-88.168033
38.903667;-92.2978
37.008967;-91.325583
39.855983;-89.011183
38.768333;-88.09515
39.846467;-88.99225
39.07155;-88.202883
39.831967;-88.964233
39.696233;-88.746233
39.84425;-88.98435
38.669767;-88.073183
38.696317;-88.077383
39.0769;-88.20265
39.82845;-88.953667
38.728767;-88.082967
39.755367;-88.830983
39.7828;-88.8746
39.827267;-88.950183
37.601467;-88.359717
36.903967;-89.35165
38.997767;-88.163883
39.774867;-88.857867
39.6031;-88.620667
39.845333;-88.98
39.77695;-88.860783
38.978217;-88.15465
37.061583;-88.992133
36.763617;-90.401167
39.7806;-88.864617
39.090583;-88.203983
38.863883;-92.320583
39.597283;-88.610017
38.715933;-88.07515
39.424267;-88.4328
39.836133;-88.957067
39.8413;-88.966483
39.781017;-88.862417
39.80195;-88.896133
36.760767;-90.390733
39.034867;-88.175483
36.984;-89.140117
39.780283;-88.85925
39.811567;-88.9116
39.84525;-88.971833
36.9839;-89.13975
39.910317;-91.331383
38.994217;-88.156067
38.731833;-88.075067
39.10795;-88.209
38.691717;-88.06735
39.803733;-88.894333
37.814617;-92.217667
39.8273;-88.9341
39.053117;-88.18015
39.825333;-88.92985
39.9129;-91.331383
39.852317;-88.977617
39.9127;-91.3336
38.876933;-92.3239
39.840483;-88.953817
39.808133;-91.536133
39.842583;-88.957217
39.841817;-88.955567
38.756983;-88.07595
38.920667;-92.310367
38.753683;-88.074667
39.913767;-91.336267
39.810117;-91.534867
39.604117;-88.6066
39.8116;-91.53375
38.754733;-88.072833
38.756417;-88.072917
38.67265;-88.057
38.92295;-92.312717
39.602733;-88.601733
38.7232;-88.065167
39.8451;-88.9548
39.4312;-88.424833
37.8141;-92.225517
39.608833;-88.607067
39.83065;-88.925067
37.80955;-92.224983
37.797583;-92.21875
37.808517;-92.224867
39.821683;-88.907667
39.824767;-88.913017
37.8062;-92.22445
38.928767;-92.315017
39.835733;-88.93045
39.83335;-88.924933
38.998917;-88.143517
38.9411;-92.31225
39.774167;-88.82475
38.951267;-92.3089
39.827483;-88.912917
38.927533;-92.318617
38.929817;-92.31765
39.569633;-88.553933
39.780167;-88.8321
39.828533;-88.911717
39.8347;-88.921367
39.828467;-88.90955
40.029983;-91.065033
38.833067;-88.0812
39.782383;-88.831817
39.8342;-88.91805
39.572783;-88.551917
39.9043;-89.0478
39.870283;-88.980067
39.835433;-88.916283
37.599483;-88.328117
39.0438;-88.154333
37.902433;-92.2858
39.817683;-88.877433
39.934267;-91.33095
40.009517;-89.285333
38.942717;-92.324967
38.891467;-92.343983
38.942983;-92.327217
38.931133;-92.33205
39.948333;-89.124467
36.7365;-90.398817
38.946;-92.3285
39.88215;-88.983833
38.946167;-92.328667
38.902917;-92.344033
38.946333;-92.328833
39.41375;-88.381783
39.754683;-88.767167
37.82;-92.253367
38.95155;-92.327567
39.882167;-88.980517
39.909083;-91.39925
39.754633;-88.765283
39.4397;-88.40205
40.13325;-89.73575
38.948017;-92.330683
39.684683;-88.666333
38.9365;-92.335867
38.77225;-88.0478
39.910317;-91.401367
39.833817;-88.887083
39.889167;-88.98795
39.9114;-91.4018
39.913483;-91.398167
36.971017;-89.0929
39.830317;-88.87895
39.910983;-91.403783
39.86205;-88.93425
39.875367;-88.956517
39.838533;-88.8883
39.702733;-88.681267
38.4935;-88.0092
39.934017;-91.36145
39.839167;-88.888317
40.049467;-91.067567
39.840033;-88.888367
37.533083;-92.076717
38.9879;-88.109167
39.623667;-88.578583
38.950967;-92.339267
39.12705;-88.1726
38.96905;-92.333567
39.879817;-88.954767
40.0521;-91.067567
39.0059;-88.113567
39.8439;-88.889433
39.0029;-88.111917
37.09965;-88.844333
38.7056;-88.023917
39.91685;-91.411117
39.0103;-88.1107
39.575217;-88.514383
38.932567;-92.353733
39.074117;-92.294833
39.920783;-91.4111
36.957483;-89.092383
39.949233;-91.352867
38.718133;-88.019017
38.44775;-87.9954
38.732583;-88.020183
39.953117;-91.349017
39.926867;-91.406133
39.879733;-88.934217
39.084683;-92.29595
39.379033;-88.3234
38.8175;-88.0374
39.796917;-88.792717
37.812033;-88.156717
39.89825;-88.967217
39.061883;-92.3081
37.607417;-88.280217
39.9263;-91.412817
38.449317;-87.99025
38.9847;-92.343817
38.98065;-92.345317
39.930333;-91.40715
37.120217;-88.78975
39.94475;-91.3785
38.823817;-88.034617
39.8906;-88.945817
37.603383;-88.279333
39.890583;-88.943233
38.99605;-88.090717
39.0782;-88.125817
38.94295;-92.364183
38.922183;-92.372183
39.947783;-89.052833
38.9828;-92.350667
38.984267;-92.350433
40.024733;-91.20005
38.973417;-92.355617
38.971517;-92.356533
39.900633;-88.95285
38.733183;-88.006617
39.025267;-92.335967
39.482883;-88.39815
39.934183;-91.415983
37.149067;-88.733983
38.97395;-92.358167
39.084883;-92.31145
38.971883;-92.3607
38.9745;-92.359633
38.956533;-92.367583
39.936533;-91.41765
38.97575;-92.36185
38.9961;-88.078983
40.204483;-90.130417
38.25715;-87.991533
38.63835;-87.98475
38.811367;-88.016917
39.477733;-88.384483
40.15555;-89.672883
38.646067;-87.984783
38.665917;-87.986817
38.978617;-92.364167
38.9265;-92.38415
39.910017;-88.95265
37.143917;-88.728067
38.92395;-92.385717
37.09255;-88.803033
38.983317;-92.364683
39.94055;-91.422717
37.128167;-88.748783
38.776217;-88.003633
38.805867;-88.01065
38.966217;-88.060633
38.686967;-87.985383
39.8649;-88.864183
39.1708;-88.154617
37.12675;-88.747567
38.94194;-92.38311
39.9149;-88.954
39.942683;-91.424317
38.797933;-88.005017
39.47895;-88.375333
38.9663;-88.056167
39.9547;-91.403033
38.631567;-87.97415
39.471117;-92.065667
39.950033;-91.413667
38.732667;-87.989283
37.066417;-88.834067
38.995933;-88.066
39.946617;-91.424983
38.91675;-92.397517
39.4329;-92.102183
39.952783;-91.412933
39.0154;-92.360617
39.952033;-91.415117
38.614217;-87.96895
40.106083;-91.015483
39.927017;-88.962617
39.863917;-88.846783
37.145883;-88.705517
38.93995;-92.39495
38.962033;-92.38705
39.032067;-92.359083
37.517083;-92.125183
39.140783;-88.12215
39.0796;-92.341
37.15925;-88.679417
37.3269;-91.9533
36.989767;-91.4883
39.1036;-92.332067
39.483217;-88.359783
38.835167;-92.4349
36.9276;-89.062017
39.836167;-88.7831
39.4835;-88.357033
39.06675;-92.353617
39.134483;-92.321717
38.721183;-87.968567
37.326417;-91.963367
36.982183;-91.48595
37.515533;-92.138417
38.995017;-88.04365
38.928817;-88.018267
38.68045;-87.956733
38.61405;-87.946817
39.125183;-92.3342
39.90925;-88.892583
39.87205;-88.8269
38.658333;-87.950983
38.915033;-88.00985
39.104233;-88.085183
37.355933;-88.427333
37.31305;-91.961283
38.6589;-87.947033
39.25295;-88.164283
39.073083;-92.3663
36.748;-89.5196
39.075317;-92.3685
39.878383;-88.8222
37.09085;-88.7424
39.0769;-92.367833
38.73195;-87.951417
39.160217;-92.331283
39.903883;-88.858317
40.0084;-91.367067
39.162317;-92.331367
38.73085;-87.946717
38.816867;-87.964767
38.995767;-88.022217
40.039983;-89.132883
39.087217;-92.374917
38.8559;-87.97025
39.977933;-88.984433
38.658267;-87.928333
36.953067;-91.4837
39.38775;-88.236883
37.693733;-88.1363
39.57455;-88.399583
37.696933;-88.133733
38.90825;-87.979883
38.5702;-87.9123
38.063033;-87.9686
37.929367;-88.0145
39.865317;-88.76455
38.950433;-87.9878
39.933;-88.87565
38.060633;-87.964417
38.899317;-92.46455
38.776917;-87.935733
40.135083;-89.353933
37.206483;-88.5459
39.494533;-88.309033
38.061083;-87.96095
39.978833;-88.955217
38.089633;-87.950833
38.643683;-87.9088
37.686683;-88.124183
38.80605;-87.936733
38.0633;-87.9519
39.492717;-88.296533
38.125067;-87.9347
40.14775;-89.36365
38.717267;-87.9119
40.148167;-89.361033
38.71365;-87.909167
38.081383;-87.942533
38.720533;-87.909017
38.658317;-87.899317
37.095483;-88.671367
39.479117;-88.2777
38.1135;-87.928267
38.75475;-87.90875
38.65;-87.891467
39.106183;-88.024683
37.047483;-88.727917
39.48845;-88.2755
37.12265;-88.618983
37.092767;-88.659117
39.024617;-87.9843
38.68735;-87.889933
37.928933;-87.977833
36.765483;-91.135333
38.5473;-87.87185
38.715083;-87.890417
39.96615;-88.8753
40.159217;-89.33705
40.171817;-89.37735
40.17285;-89.381033
38.687933;-87.882317
40.287383;-90.068717
37.500883;-92.217217
38.907883;-87.931083
37.9734;-87.951767
39.024483;-87.971333
37.092367;-88.640683
38.258567;-87.879067
40.290217;-90.0704
37.9658;-87.9525
38.73195;-87.884917
37.078267;-88.657617
38.762633;-87.889783
38.629;-87.866133
37.503783;-92.228433
38.709817;-87.876317
40.00715;-91.5016
37.086817;-88.638433
37.973767;-87.9424
38.790983;-87.889583
40.2965;-90.0498
38.641433;-87.8626
38.71455;-87.872233
37.088333;-88.63
40.297967;-90.056017
40.010333;-91.505
37.083683;-88.63575
38.713567;-87.870083
38.989383;-92.48865
39.485483;-88.238467
39.4907;-88.242733
38.77805;-87.8803
39.995067;-88.8913
38.787617;-87.882167
40.231467;-90.886317
37.929433;-87.951167
40.302667;-90.065917
39.072783;-87.974
39.142517;-88.006183
38.7761;-87.877167
39.6021;-88.34135
38.7907;-87.879983
40.304467;-90.06385
39.187583;-88.027733
39.4975;-88.2416
40.3051;-90.065217
39.000983;-87.940617
39.083483;-87.974383
40.05085;-88.9944
37.052083;-88.66725
38.718433;-87.862533
39.515917;-88.2555
40.019117;-91.506467
38.7159;-87.861617
36.821883;-91.350217
40.23365;-90.902067
39.601017;-88.33345
40.237733;-90.89125
37.070983;-88.635233
37.628933;-92.338817
39.600367;-88.329617
37.92175;-87.943617
39.497833;-88.234417
37.075383;-88.625767
38.713567;-87.856217
39.09975;-87.975467
37.038383;-88.677017
40.153533;-91.198183
38.711583;-87.853933
38.713217;-87.853517
37.088883;-88.602317
39.400383;-88.150417
38.19375;-87.858817
37.0831;-88.605283
37.084133;-88.60325
38.7169;-87.849683
40.24235;-90.90455
37.08895;-88.594417
39.9534;-88.778683
37.04175;-88.660167
39.041533;-87.940467
37.0492;-88.648383
38.014383;-87.8998
38.8349;-87.8712
37.084283;-88.598217
37.087067;-88.59345
38.7317;-87.8479
37.048917;-88.645617
38.17885;-87.854583
39.40425;-88.143633
39.3474;-88.102467
39.434833;-88.1663
39.4712;-88.19435
40.040983;-91.497583
37.065133;-88.618583
38.916283;-87.888883
39.48745;-88.20455
39.017283;-87.922967
38.733817;-87.84195
38.737717;-87.842017
39.477667;-88.194383
39.46295;-88.181833
38.717417;-87.838033
39.402767;-88.13485
38.72245;-87.8383
38.726567;-87.83895
38.869333;-87.8706
38.733433;-87.838233
38.739467;-87.839383
37.019583;-88.674183
38.72;-87.835117
39.483517;-88.19475
38.729483;-87.836217
39.498267;-88.205433
38.72605;-87.834583
39.001767;-87.909167
39.0886;-87.9438
38.730683;-87.833217
39.6926;-92.0406
38.744517;-87.835267
39.473983;-88.18165
39.495833;-88.199667
38.731983;-87.832583
39.406733;-88.128833
39.009383;-87.90905
39.484117;-88.189333
39.504383;-88.206
40.104183;-89.04725
38.995533;-87.903083
38.07705;-92.570317
40.073483;-88.975117
39.4737;-88.178367
38.72155;-87.8274
38.726083;-87.827633
39.507917;-88.204183
37.9591;-87.896667
39.48165;-88.181933
39.149517;-87.965583
39.002067;-87.90115
39.07855;-87.931883
39.00365;-87.900867
37.0624;-88.59495
38.771967;-87.832817
39.005433;-87.900467
37.912433;-87.9109
39.472717;-88.170417
39.0562;-87.9194
37.9593;-87.891733
39.477983;-88.172617
39.496217;-88.186983
38.643483;-87.808483
39.469267;-88.16445
38.969483;-92.549283
39.4852;-88.177217
37.8207;-87.946167
39.477833;-88.17055
39.484183;-88.175167
39.49585;-88.184917
39.7034;-88.386567
37.93715;-87.8964
38.970467;-92.5512
36.823167;-91.442617
38.971683;-92.551533
39.99;-88.789083
36.617667;-90.827083
39.7065;-88.3867
39.492867;-88.179283
38.16045;-92.603883
39.46485;-88.156183
37.46775;-88.159983
39.4747;-88.163967
39.477067;-88.165783
39.484483;-88.171733
37.931917;-87.89565
38.579783;-87.798283
37.931817;-87.895217
39.462217;-88.15205
39.492533;-88.1761
37.8063;-87.947033
38.6137;-87.798283
38.730933;-87.8139
39.483333;-88.166667
38.153717;-92.606533
39.99105;-88.782067
39.4946;-88.175033
39.500533;-88.179667
38.727033;-87.810983
38.6352;-87.798183
39.502217;-88.180033
39.468;-88.151683
40.349767;-90.118033
39.4208;-88.115
39.992833;-88.78155
39.466667;-88.15
38.73055;-87.810067
39.3914;-88.091783
40.351167;-90.115667
39.499;-88.17395
38.728067;-87.808067
39.48125;-88.158333
39.460633;-88.141567
39.457283;-88.138917
39.445233;-88.1288
39.4733;-88.1502
38.9823;-87.871483
39.480933;-88.15425
38.210283;-92.626717
39.2115;-87.9726
38.687083;-87.79685
39.503183;-88.171317
39.47425;-88.14735
39.004517;-87.876133
39.517133;-88.177267
38.6571;-87.78685
40.0256;-88.8182
38.757017;-87.802067
39.490817;-88.153667
40.33655;-90.620383
39.175467;-87.946167
38.448117;-87.77525
38.910717;-87.837817
38.4473;-87.7735
39.0073;-87.8701
38.768767;-87.801183
38.916217;-87.837083
38.666667;-87.783333
39.203883;-87.956117
38.71985;-87.787483
38.10155;-92.61945
39.411083;-88.080367
38.73005;-87.7863
38.7308;-87.78425
39.503433;-88.14805
37.512467;-88.087
37.770333;-87.930367
40.366667;-90.433333
39.4432;-88.09655
40.054683;-88.84155
39.123633;-87.902167
37.69675;-87.965017
39.248017;-87.964833
40.0145;-88.764167
39.189583;-87.932383
38.893967;-87.81345
36.9121;-88.747917
39.6854;-88.308233
39.4985;-88.1334
40.02915;-88.784683
38.908183;-87.8155
39.500967;-88.133283
39.19455;-87.9289
40.11455;-91.482817
39.6805;-88.29855
40.08835;-91.538367
38.17195;-87.77955
38.984617;-87.831917
38.7035;-87.7615
37.006533;-91.8462
39.489233;-88.112867
37.142983;-88.405383
39.516667;-88.133333
38.190133;-92.6665
38.863867;-87.7884
39.078167;-87.86105
38.058217;-87.7948
38.056167;-87.794767
37.689117;-92.486217
39.513283;-88.123817
37.729767;-87.923733
36.572067;-89.588117
39.507333;-88.117333
37.682617;-87.9463
38.051683;-87.790733
39.16515;-87.893183
38.7092;-87.7485
39.060767;-87.846117
39.1221;-87.872183
39.923183;-88.572033
39.510267;-88.113217
39.538267;-88.136667
39.239167;-87.928483
38.992283;-92.615467
37.68455;-87.94035
38.991833;-92.617233
38.887017;-87.781
38.12015;-92.666083
38.719983;-87.742517
39.049017;-87.83335
38.88985;-87.779
39.992233;-88.668083
39.190967;-87.895583
39.0787;-87.843517
39.985767;-88.6552
40.4033;-90.322817
39.071267;-87.838567
39.00065;-87.81095
36.792283;-88.907483
37.016283;-88.5332
39.544783;-88.127017
40.1319;-91.51435
38.99495;-92.62825
39.12945;-87.858617
37.0177;-88.5271
40.1526;-88.960317
39.482683;-88.0721
38.7315;-87.733233
39.057583;-87.824917
38.925883;-87.778467
36.74385;-88.995217
39.008333;-87.804983
39.049067;-87.8201
39.08625;-87.834483
38.90895;-87.7713
39.5064;-88.0868
36.739917;-89.0002
39.092467;-87.835917
40.160817;-88.96895
39.99255;-88.645767
39.134967;-87.853833
39.190833;-87.8797
37.683467;-87.917083
38.232383;-87.7252
38.320783;-92.71975
39.5171;-88.0906
39.010967;-87.799633
38.7535;-87.729233
36.70335;-91.357167
39.2169;-87.889933
39.406017;-92.429367
40.141217;-88.91155
39.062367;-87.8156
40.002433;-88.650583
38.723167;-87.720167
40.003983;-88.649133
38.100383;-92.687767
38.938517;-87.7687
39.07095;-87.816117
38.990117;-87.784417
38.899133;-87.75585
40.003333;-88.643633
38.756033;-87.7215
37.67985;-87.908233
39.07125;-87.81315
40.410733;-89.888883
40.006783;-88.643
38.089317;-92.692033
38.900383;-87.750267
39.09095;-87.816533
37.55575;-87.977683
40.404883;-89.81135
39.049417;-87.79735
39.1877;-87.85825
39.133433;-87.830633
38.850167;-87.731783
38.964533;-87.764317
38.1229;-92.706367
38.86695;-87.73495
36.8855;-88.6794
38.855433;-87.731283
38.271467;-87.697167
39.064983;-87.797317
40.074867;-88.7453
38.355583;-87.687467
38.918767;-87.746017
38.14115;-92.714267
38.342217;-87.687217
38.254567;-92.73575
36.48255;-90.548633
39.090033;-87.804683
39.321267;-87.922467
38.269117;-87.693467
38.1401;-92.717033
38.91885;-87.742417
38.272033;-87.692233
38.938717;-87.747867
38.72815;-87.6978
38.272533;-87.6904
39.524567;-88.062333
39.035367;-87.777783
38.721467;-87.6942
38.9462;-87.74675
36.51185;-90.781717
39.089917;-87.797733
38.734083;-87.6943
38.727783;-87.69335
39.09515;-87.79765
39.008783;-92.669017
38.722967;-87.689683
39.4371;-87.987683
37.0574;-92.021817
39.14455;-87.816467
39.420517;-92.457733
39.17735;-87.831683
39.3462;-87.9254
38.732917;-87.688017
38.0365;-92.70405
38.999967;-87.7538
40.440983;-89.983317
37.776467;-87.8234
38.730183;-87.6824
39.4185;-92.466933
40.028;-88.626683
38.732733;-87.6808
39.460833;-87.993833
38.887383;-87.7139
39.359117;-87.9236
39.012117;-87.75205
37.01805;-88.446633
38.999383;-87.747067
38.015117;-87.72685
38.369433;-87.660367
38.9034;-87.714717
39.013783;-87.749467
39.6953;-88.191133
38.9966;-87.743067
39.7911;-88.292817
38.9954;-87.741417
39.5865;-88.0875
39.190367;-87.821467
38.996633;-87.739667
38.911533;-87.71275
39.0018;-87.740083
38.865917;-87.698567
38.36055;-87.654333
40.007417;-88.574933
38.918467;-87.712133
39.0056;-87.7392
39.0014;-87.7373
37.36885;-88.067917
39.0047;-87.738033
38.2099;-92.76225
37.99615;-87.721733
38.644533;-92.776883
38.898967;-87.704017
40.39415;-89.5289
39.783383;-88.268583
39.178167;-87.80315
38.935683;-92.7243
39.325833;-87.881067
39.011817;-87.732333
38.043917;-87.700233
38.935917;-92.727517
39.333783;-87.882317
39.5331;-88.02205
38.3559;-87.64075
39.1398;-87.779083
40.158683;-88.820317
39.012833;-87.727783
38.653883;-92.787617
40.03475;-88.594917
39.073533;-87.750067
38.939;-92.73025
39.005383;-87.723917
39.641167;-88.110467
38.719917;-87.650417
40.128267;-88.7535
37.8574;-87.7553
37.7053;-87.8246
38.508333;-92.803217
38.985933;-92.721167
40.0267;-88.570733
38.970083;-87.703717
37.631417;-87.859683
39.080333;-87.742417
38.966583;-87.7011
38.330567;-87.631517
37.797617;-87.772733
38.566933;-92.80665
38.311433;-87.631667
38.605833;-87.624583
37.621283;-87.858817
38.1891;-92.787
39.633367;-88.08475
40.0252;-88.5514
39.747867;-88.195083
38.903933;-87.67425
38.22025;-87.637717
39.178817;-87.776033
38.7761;-87.643817
40.253367;-88.991067
40.038967;-88.569967
38.715383;-87.632467
40.447233;-89.6912
39.539467;-88.000567
39.681267;-88.124733
37.7988;-87.7618
36.516917;-89.400883
38.979717;-92.740517
38.776367;-87.639283
38.798167;-87.643417
39.420083;-87.90855
39.088733;-87.7307
39.267117;-87.814217
39.087;-87.728567
38.177483;-92.79495
40.437033;-89.60585
40.4598;-89.7456
37.94365;-87.699533
39.421917;-87.906817
38.978617;-92.744967
38.341117;-87.614083
39.556133;-88.005917
40.403167;-89.4365
38.362967;-87.610983
36.5677;-89.21225
40.433333;-89.566667
39.607217;-88.044917
37.793617;-87.75395
36.65155;-88.988867
39.671567;-88.101533
40.0505;-88.568417
39.5424;-87.98875
39.509867;-87.961283
40.112683;-88.669067
37.964867;-87.683417
36.572083;-89.185983
40.0521;-88.566
37.02665;-88.353367
38.35625;-87.6045
40.448567;-90.8055
39.095817;-87.721717
40.4625;-90.71955
38.9547;-87.67045
38.7915;-87.629
37.96305;-87.6822
39.091983;-87.717717
37.964917;-87.6806
39.54345;-87.982483
36.5;-91.017217
36.977933;-88.410767
40.455467;-90.783367
39.008233;-87.684433
40.454017;-90.79445
40.47635;-90.645767
38.9871;-92.756317
38.973533;-92.760883
40.455483;-90.789467
39.753333;-88.170967
39.08915;-87.712517
39.23195;-87.777333
38.88425;-87.644183
37.9606;-87.676883
38.406117;-87.5937
37.686383;-92.63985
40.207517;-88.83695
39.099217;-87.7143
38.1677;-87.621367
38.34675;-92.8361
37.96495;-87.673417
40.477517;-90.666267
